Iter	fval		||grad||	alpha
0	43.69213078	47.76552832	0.00000000
1	16.12610744	29.34744240	0.06250000
2	6.51136001	19.18490383	0.06401232
3	0.22087177	6.76301191	0.05224547
4	-0.18783749	5.27752166	0.06876605
5	-0.70503641	1.55961253	0.02934840
6	-0.73070254	2.36338560	0.10631491
7	-0.77676883	1.88809286	0.00919012
8	-0.84463506	1.02821626	0.02584440
9	-0.91192239	1.52788885	0.12838516
10	-0.97482808	1.02167751	0.05764741
11	-1.02463066	1.53951455	0.12052919
12	-1.08367314	0.77267659	0.04202563
13	-1.19212515	0.86287337	0.19778761
14	-1.23965299	1.46946122	0.14566106
15	-1.29299775	0.72076076	0.04402120
16	-1.38096752	1.01727281	0.20537118
17	-1.41480604	1.12824100	0.08500775
18	-1.45226706	0.74605275	0.05316645
19	-1.49984150	1.06484804	0.13460788
20	-1.53073591	1.17583862	0.08391283
21	-1.56771427	0.66453897	0.04469042
22	-1.63290054	0.81242962	0.16746991
23	-1.63545557	2.15528099	0.19752161
24	-1.64049922	2.09933269	0.00110006
25	-1.65031513	1.98669171	0.00228882
26	-1.66881238	1.75872287	0.00497393
27	-1.70082340	1.29760121	0.01196030
28	-1.74078075	0.62799238	0.03802306
29	-1.82002350	0.62686181	0.20263661
30	-1.96136303	1.01700659	0.40331643
31	-1.99209211	0.87043507	0.06832602
32	-2.02062128	0.91255811	0.08111605
33	-2.04951792	0.80124337	0.06851695
34	-2.07850295	0.92073151	0.09002197
35	-2.10731138	0.80436444	0.06838135
36	-2.13588834	0.91685141	0.08905204
37	-2.16445382	0.79642575	0.06799048
38	-2.19289648	0.91663597	0.09007017
39	-2.22128881	0.79218211	0.06770276
40	-2.24954032	0.91558566	0.09048591
41	-2.27775985	0.78727928	0.06740214
42	-2.30585677	0.91493531	0.09105884
43	-2.33392065	0.78298293	0.06712864
44	-2.36186608	0.91426973	0.09155312
45	-2.38978322	0.77880704	0.06686397
46	-2.41758943	0.91370870	0.09205367
47	-2.44536924	0.77487429	0.06661258
48	-2.47304295	0.91319235	0.09253302
49	-2.50069271	0.77109288	0.06637017
50	-2.52824113	0.91273081	0.09300537
51	-2.55576735	0.76746263	0.06613651
52	-2.58319602	0.91230934	0.09346781
53	-2.61060416	0.76395152	0.06590986
54	-2.63791814	0.91192575	0.09392433
55	-2.66521301	0.76054700	0.06568950
56	-2.69241658	0.91157400	0.09437541
57	-2.71960232	0.75723204	0.06547447
58	-2.74669928	0.91125117	0.09482289
59	-2.77377956	0.75399571	0.06526412
60	-2.80077326	0.91095386	0.09526762
61	-2.82775131	0.75082721	0.06505785
62	-2.85464473	0.91067976	0.09571069
63	-2.88152343	0.74771851	0.06485519
64	-2.90831925	0.91042663	0.09615282
65	-2.93510120	0.74466237	0.06465573
66	-2.96180182	0.91019276	0.09659474
67	-2.98848939	0.74165310	0.06445916
68	-3.01509702	0.90997654	0.09703698
69	-3.04169233	0.73868575	0.06426519
70	-3.06820899	0.90977666	0.09748003
71	-3.09471403	0.73575636	0.06407362
72	-3.12114159	0.90959192	0.09792427
73	-3.14755817	0.73286151	0.06388425
74	-3.17389836	0.90942127	0.09837003
75	-3.20022818	0.72999844	0.06369695
76	-3.22648263	0.90926376	0.09881756
77	-3.25272729	0.72716480	0.06351160
78	-3.27889751	0.90911853	0.09926708
79	-3.30505850	0.72435866	0.06332810
80	-3.33114595	0.90898478	0.09971876
81	-3.35722469	0.72157839	0.06314637
82	-3.38323073	0.90886180	0.10017273
83	-3.40922856	0.71882264	0.06296636
84	-3.43515451	0.90874891	0.10062909
85	-3.46107271	0.71609028	0.06278802
86	-3.48691980	0.90864547	0.10108793
87	-3.51275961	0.71338034	0.06261131
88	-3.53852905	0.90855090	0.10154929
89	-3.56429163	0.71069201	0.06243620
90	-3.58998457	0.90846464	0.10201323
91	-3.61567106	0.70802463	0.06226267
92	-3.64128861	0.90838615	0.10247975
93	-3.66690011	0.70537759	0.06209071
94	-3.69244334	0.90831495	0.10294888
95	-3.71798090	0.70275040	0.06192028
96	-3.74345085	0.90825055	0.10342061
97	-3.76891549	0.70014263	0.06175140
98	-3.79431316	0.90819250	0.10389495
99	-3.81970587	0.69755389	0.06158404
100	-3.84503225	0.90814039	0.10437188
101	-3.87035399	0.69498385	0.06141820
102	-3.89561002	0.90809378	0.10485138
