Iter	fval		||grad||	alpha
0	99.49890510	39.80109353	0.00000000
1	20.04067490	11.79654174	1.00000000
2	18.87389425	11.32529219	0.04580536
3	16.64480192	10.32211212	0.09131348
4	12.60794025	8.41555998	0.19735965
5	6.24158652	5.05052717	0.46916126
6	0.23212515	0.67865803	1.46540497
7	-0.07245600	0.43917805	2.49146880
8	-0.08255628	0.30252588	2.37830470
9	-0.10210760	0.28281607	0.00830172
10	-0.13812053	0.23700617	0.03014012
11	-0.19214339	0.11320501	0.14895532
12	-0.20542620	0.00575029	0.53073746
13	-0.20550423	0.00832635	1.72489561
14	-0.20556965	0.00147657	0.78662386
15	-0.20557187	0.00090143	1.09941820
16	-0.20557268	0.00029455	0.90063984
17	-0.20557272	0.00030167	1.37794861
18	-0.20557278	0.00017192	0.29240461
19	-0.20557281	0.00000685	0.70693889
20	-0.20557281	0.00004654	5.31713568
21	-0.20557281	0.00003590	0.15557475
22	-0.20557281	0.00001145	0.46325641
23	-0.20557281	0.00000541	1.00159289
24	-0.20557281	0.00001616	2.71219404
25	-0.20557281	0.00001290	0.13719124
26	-0.20557281	0.00000556	0.38713510
27	-0.20557281	0.00000054	0.74610531
28	-0.20557281	0.00000035	1.12045193
