Iter	fval		||grad||	alpha		CGiter		fcal		gcal		hcal
0	2.42000000e+01	2.32867688e+02	0.00000000e+00	0.00000000e+00		1		1		0
1	6.22352865e+00	5.49227787e+01	1.00000000e+00	5.00000000e-01		5		5		1
2	4.42526347e+00	2.55404139e+01	1.00000000e+00	5.00000000e-01		9		9		2
3	4.00902383e+00	4.99161946e+00	1.00000000e+00	5.00000000e-01		13		13		3
4	3.98939845e+00	1.89410791e+00	1.00000000e+00	5.00000000e-01		17		17		4
5	3.98705577e+00	7.00000005e-01	1.00000000e+00	5.00000000e-01		21		21		5
6	3.98669695e+00	3.05813881e-01	1.00000000e+00	5.00000000e-01		25		25		6
7	3.98663682e+00	1.20034387e-01	1.00000000e+00	5.00000000e-01		29		29		7
8	3.98662393e+00	1.06741923e-02	1.00000000e+00	3.46459791e-01		33		33		8
9	3.98662385e+00	4.47937099e-04	1.00000000e+00	1.03315983e-01		37		37		9
