Iter	fval		||grad||	alpha
0	24.20000000	232.86768775	0.00000000
1	5.10111266	43.89852092	0.00097656
2	3.23358469	5.60227246	0.11066229
3	3.21128549	20.58508802	0.50648877
4	3.17062951	18.55439690	0.23036317
5	3.09643201	15.58356625	0.27216776
6	2.96640567	10.98402597	0.33555605
7	2.74739178	5.28676485	0.54651220
8	2.34729529	5.08148230	0.64054311
9	2.13522273	13.33511850	0.24764548
10	1.88314444	3.44163137	2.42001317
11	1.53456519	8.58608052	1.06869307
12	1.20521062	10.01115173	2.98990893
13	0.91446790	2.96515470	0.47533649
14	0.70813933	4.40097372	1.04820692
15	0.68209780	10.92796794	2.02118462
16	0.63294761	9.63483432	0.11050586
17	0.54463945	7.72900433	0.20410219
18	0.40835286	3.77299685	0.55447966
19	0.24138990	4.33479221	1.72058612
20	0.17742475	9.48446186	3.01947247
21	0.05882176	2.44964222	0.13795024
22	0.04165153	1.82487158	0.12730707
23	0.03388504	4.33914581	5.91094211
24	0.02161551	2.21896884	0.88537056
25	0.00636182	1.37640417	1.20437828
26	0.00293416	0.61735408	5.48466286
27	0.00246220	1.68442832	0.39476261
28	0.00159181	1.31463434	0.23987557
29	0.00025755	0.55245599	0.35148415
30	0.00004313	0.18563430	0.84967431
31	0.00000247	0.06457622	1.05353654
32	0.00000016	0.00467643	1.21671700
33	0.00000003	0.00788241	2.01943055
34	0.00000000	0.00017335	1.43420184
35	0.00000000	0.00016435	2.08522897
36	0.00000000	0.00015855	0.03517960
37	0.00000000	0.00014678	0.07426704
38	0.00000000	0.00012229	0.16688466
39	0.00000000	0.00006842	0.44074303
40	0.00000000	0.00000667	1.09852550
41	0.00000000	0.00000397	1.59628495
42	0.00000000	0.00000323	1.81299269
43	0.00000000	0.00000157	0.51293994
44	0.00000000	0.00000096	1.60766927
45	0.00000000	0.00000068	1.70807770
46	0.00000000	0.00000000	0.99451304
47	0.00000000	0.00000000	1.01344155
