Iter	fval		||grad||	alpha		CGiter		fcal		gcal		hcal
0	3.51138759e+04	7.34427104e+03	0.00000000e+00	0.00000000e+00		1		1		0
1	2.62924420e+03	1.36735626e+03	1.00000000e+00	5.00000000e-01		5		5		1
2	5.87689124e+02	6.69612488e+02	1.00000000e+00	5.00000000e-01		9		9		2
3	2.75414661e+02	3.03471942e+02	1.00000000e+00	5.00000000e-01		13		13		3
4	7.88847477e+01	1.11222820e+02	1.00000000e+00	5.00000000e-01		17		17		4
5	5.60630914e+01	3.96877417e+01	1.00000000e+00	5.00000000e-01		21		21		5
6	5.09384726e+01	1.72748981e+01	1.00000000e+00	5.00000000e-01		25		25		6
7	-1.22091732e+00	6.46024601e+00	1.00000000e+00	5.00000000e-01		29		29		7
8	-1.25956896e+00	1.78184355e+00	1.00000000e+00	5.00000000e-01		33		33		8
9	-1.26196979e+00	5.55659323e-01	1.00000000e+00	5.00000000e-01		37		37		9
10	-1.26223391e+00	2.40332746e-01	1.00000000e+00	5.00000000e-01		41		41		10
11	-1.26227847e+00	1.04173365e-01	1.00000000e+00	4.90237438e-01		45		45		11
12	-1.26229224e+00	2.41478282e-02	1.00000000e+00	3.22758989e-01		49		49		12
13	-1.26232732e+00	6.38607557e-04	1.00000000e+00	1.55395715e-01		53		53		13
14	-1.26232732e+00	1.08581635e-05	1.00000000e+00	2.52706857e-02		57		57		14
