Iter	fval		||grad||	alpha		CGiter		fcal		gcal		hcal
0	2.42000000e+01	2.32867688e+02	0.00000000e+00	0.00000000e+00		1		1		0
1	4.73188433e+00	4.63942621e+00	1.00000000e+00	1.00000000e-02		5		5		1
2	4.08739866e+00	2.85500805e+01	1.25000000e-01	1.00000000e-02		12		9		2
3	3.22867259e+00	1.15715209e+01	1.00000000e+00	1.00000000e-02		16		13		3
4	3.21389809e+00	3.03258946e+01	1.00000000e+00	1.00000000e-02		20		17		4
5	1.94258542e+00	3.60410225e+00	1.00000000e+00	1.00000000e-02		24		21		5
6	1.60019369e+00	9.24841837e+00	2.50000000e-01	1.00000000e-02		30		25		6
7	1.17838956e+00	4.91980068e+00	1.00000000e+00	1.00000000e-02		34		29		7
8	9.22411582e-01	8.66434021e+00	1.00000000e+00	1.00000000e-02		38		33		8
9	5.97488617e-01	1.77881429e+00	1.00000000e+00	1.00000000e-02		42		37		9
10	4.52625098e-01	5.87780391e+00	5.00000000e-01	1.00000000e-02		47		41		10
11	2.80762438e-01	2.17637074e+00	1.00000000e+00	1.00000000e-02		51		45		11
12	2.11393396e-01	9.40128965e+00	1.00000000e+00	1.00000000e-02		55		49		12
13	8.90195013e-02	4.92062574e-01	1.00000000e+00	1.00000000e-02		59		53		13
14	5.15354049e-02	3.92424919e+00	5.00000000e-01	1.00000000e-02		64		57		14
15	1.99927780e-02	1.24210770e+00	1.00000000e+00	1.00000000e-02		68		61		15
16	7.16924363e-03	2.53306736e+00	1.00000000e+00	1.00000000e-02		72		65		16
17	1.06961368e-03	2.37581805e-01	1.00000000e+00	1.00000000e-02		76		69		17
18	7.77684640e-05	3.48272078e-01	1.00000000e+00	1.00000000e-02		80		73		18
19	2.82466949e-07	3.87418729e-03	1.00000000e+00	1.00000000e-02		84		77		19
20	8.51707499e-12	1.18716759e-04	1.00000000e+00	1.00000000e-02		88		81		20
21	1.48089872e-12	1.08762448e-06	1.00000000e+00	1.00000000e-02		92		85		21
22	2.19946225e-22	6.59042163e-10	1.00000000e+00	1.00000000e-02		96		89		22
