Iter	fval		||grad||	alpha		CGiter		fcal		gcal		hcal
0	6.28560000e+03	5.61588154e+03	0.00000000e+00		1		1		0
1	9.01692501e+02	1.48806287e+03	1.00000000e+00	1.00000000e-02		3		2		1
2	2.82093091e+02	5.30586335e+02	4.06185739e+00	1.00000000e-02		6		3		2
3	2.72653423e+02	7.97114093e+02	6.92879216e-01	1.00000000e-02		10		4		3
4	2.54089783e+02	7.89293701e+02	4.60345630e-03	1.00000000e-02		12		5		4
5	2.19153621e+02	7.13371364e+02	8.86635690e-02	1.00000000e-02		14		6		5
6	1.60806575e+02	5.37981582e+02	2.29739011e-01	1.00000000e-02		16		7		6
7	1.21779238e+02	3.09301265e+02	7.22507736e-01	1.00000000e-02		18		8		7
8	9.87432822e+01	1.84864433e+02	3.96982854e-01	1.00000000e-02		21		9		8
9	8.00953849e+01	1.26791085e+02	8.76195220e-01	1.00000000e-02		23		10		9
10	7.10752905e+01	7.04264107e+01	9.98183782e-01	1.00000000e-02		26		11		10
11	5.74318091e+01	1.70952613e+02	3.67061529e-01	1.00000000e-02		28		12		11
12	3.49234992e+01	1.87031906e+02	1.91362946e-01	1.00000000e-02		30		13		12
13	7.32504352e+00	1.54534129e+02	1.04594419e-01	1.00000000e-02		32		14		13
14	2.71551552e+00	5.09761556e+01	1.33445464e+00	1.00000000e-02		36		15		14
15	2.53370094e+00	4.51859217e+01	1.82136936e+00	1.00000000e-02		40		16		15
16	2.20589200e+00	3.68289478e+01	2.08338469e-01	1.00000000e-02		42		17		16
17	1.68907104e+00	2.70220665e+01	4.71580011e-01	1.00000000e-02		44		18		17
18	1.30197349e+00	4.73895007e+01	1.18856575e+00	1.00000000e-02		46		19		18
19	8.15934660e-01	1.11411874e+01	8.62659965e-01	1.00000000e-02		48		20		19
20	7.35446562e-01	3.73898187e+01	9.11024456e-01	1.00000000e-02		51		21		20
21	5.91769297e-01	2.93301231e+01	2.19452887e-01	1.00000000e-02		53		22		21
22	3.80224266e-01	1.35732160e+01	5.81324624e-01	1.00000000e-02		55		23		22
23	2.15841825e-01	1.69570785e+01	1.78467170e+00	1.00000000e-02		57		24		23
24	7.54850808e-02	3.25005104e+00	1.40458096e+00	1.00000000e-02		59		25		24
25	3.40051658e-02	4.52637224e+00	1.93434977e-01	1.00000000e-02		63		26		25
26	7.20796415e-03	2.63687646e+00	1.71224437e+00	1.00000000e-02		65		27		26
27	5.22281279e-03	2.25153951e+00	1.92656055e+00	1.00000000e-02		68		28		27
28	2.01140443e-03	1.39111641e+00	3.82796955e-01	1.00000000e-02		70		29		28
29	7.55301080e-04	8.45244025e-01	1.61461334e+00	1.00000000e-02		72		30		29
30	3.84094403e-04	5.96337881e-01	1.70052891e+00	1.00000000e-02		74		31		30
31	6.57715566e-07	2.09441158e-02	9.60943698e-01	1.00000000e-02		76		32		31
32	1.26753831e-08	2.90558744e-03	1.13833285e+00	1.00000000e-02		87		33		32
33	4.41581037e-09	1.71499207e-03	1.59035472e+00	1.00000000e-02		94		34		33
34	3.34615343e-09	1.49290473e-03	1.87040838e+00	1.00000000e-02		96		35		34
35	1.54877929e-09	1.01566469e-03	3.19674528e-01	1.00000000e-02		98		36		35
36	3.98971038e-11	1.63020078e-04	1.16052724e+00	1.00000000e-02		100		37		36
37	1.31946204e-12	2.96460493e-05	1.18185164e+00	1.00000000e-02		107		38		37
38	9.03153750e-13	2.45272689e-05	1.82733839e+00	1.00000000e-02		113		39		38
39	2.62434245e-13	1.32214381e-05	4.60949356e-01	1.00000000e-02		115		40		39
40	1.27855597e-14	2.91828826e-06	1.22072366e+00	1.00000000e-02		118		41		40
41	6.20873030e-16	6.43087057e-07	1.22036452e+00	1.00000000e-02		124		42		41
42	3.13073757e-17	1.44408145e-07	1.22455458e+00	1.00000000e-02		130		43		42
