Iter	fval		||grad||	alpha		fcal		gcal		hcal
0	2.42000000e+01	2.32867688e+02	0.00000000e+00		1		1		0
1	8.32192178e+00	1.12427391e+02	9.76562500e-04		15		5		0
2	7.38288360e+00	7.84253294e+01	1.95312500e-03		28		9		0
3	6.97520720e+00	6.03828740e+01	1.95312500e-03		41		13		0
4	6.86516291e+00	5.68400115e+01	1.95312500e-03		54		17		0
5	6.83151291e+00	5.59823248e+01	1.95312500e-03		67		21		0
6	6.82046063e+00	5.57929152e+01	3.90625000e-03		79		25		0
7	6.80719884e+00	5.55441782e+01	7.81250000e-03		90		29		0
8	6.80148475e+00	5.59102846e+01	3.12500000e-02		99		33		0
9	6.67447000e+00	5.41742857e+01	6.25000000e-02		107		37		0
10	6.35173576e+00	5.39329955e+01	2.50000000e-01		113		41		0
11	5.61334675e+00	4.61323377e+01	5.00000000e-01		118		45		0
12	4.83788070e+00	3.45057934e+01	5.00000000e-01		123		49		0
13	4.41048208e+00	2.38581604e+01	2.50000000e-01		129		53		0
14	4.35875271e+00	2.37317514e+01	1.25000000e-01		136		57		0
15	4.31658965e+00	1.96119316e+01	3.12500000e-02		145		61		0
16	4.30182368e+00	1.87837186e+01	7.81250000e-03		156		65		0
17	4.29693005e+00	1.86615292e+01	3.90625000e-03		168		69		0
18	4.29437352e+00	1.86041867e+01	3.90625000e-03		180		73		0
19	4.29135698e+00	1.85333622e+01	7.81250000e-03		191		77		0
20	4.28560295e+00	1.84937549e+01	3.12500000e-02		200		81		0
21	4.27520780e+00	1.86082693e+01	1.25000000e-01		207		85		0
22	4.20917573e+00	1.59035445e+01	2.50000000e-01		213		89		0
23	4.12788531e+00	1.51704347e+01	5.00000000e-01		218		93		0
24	4.04205217e+00	8.41775055e+00	2.50000000e-01		224		97		0
25	4.01815455e+00	7.55757418e+00	1.25000000e-01		231		101		0
26	4.01047973e+00	6.01720890e+00	3.12500000e-02		240		105		0
27	4.00835133e+00	5.64407710e+00	7.81250000e-03		251		109		0
28	4.00778615e+00	5.58342319e+00	3.90625000e-03		263		113		0
29	4.00762035e+00	5.56029469e+00	3.90625000e-03		275		117		0
30	4.00760276e+00	5.54847889e+00	7.81250000e-03		286		121		0
31	4.00741090e+00	5.48729142e+00	1.56250000e-02		296		125		0
32	4.00713662e+00	5.42581437e+00	6.25000000e-02		304		129		0
33	4.00461738e+00	4.88971063e+00	1.25000000e-01		311		133		0
34	4.00273754e+00	5.14497214e+00	5.00000000e-01		316		137		0
35	3.99507637e+00	3.53509609e+00	5.00000000e-01		321		141		0
36	3.99085650e+00	2.50626578e+00	2.50000000e-01		327		145		0
37	3.98928852e+00	1.83566791e+00	6.25000000e-02		335		149		0
38	3.98915287e+00	1.95610086e+00	3.12500000e-02		344		153		0
39	3.98904721e+00	1.84384070e+00	7.81250000e-03		355		157		0
40	3.98901175e+00	1.82603044e+00	3.90625000e-03		367		161		0
41	3.98899341e+00	1.81833785e+00	3.90625000e-03		379		165		0
42	3.98897152e+00	1.80924100e+00	7.81250000e-03		390		169		0
43	3.98893095e+00	1.79491565e+00	3.12500000e-02		399		173		0
44	3.98886118e+00	1.76355607e+00	1.25000000e-01		406		177		0
45	3.98836042e+00	1.46618729e+00	2.50000000e-01		412		181		0
46	3.98775052e+00	1.34083163e+00	5.00000000e-01		417		185		0
47	3.98706503e+00	7.27318653e-01	2.50000000e-01		423		189		0
48	3.98685303e+00	6.57518828e-01	1.25000000e-01		430		193		0
49	3.98678421e+00	5.29521867e-01	3.12500000e-02		439		197		0
50	3.98678058e+00	5.36718445e-01	1.56250000e-02		449		201		0
51	3.98677555e+00	5.17463571e-01	3.90625000e-03		461		205		0
52	3.98677421e+00	5.15926357e-01	3.90625000e-03		473		209		0
53	3.98677315e+00	5.13170932e-01	3.90625000e-03		485		213		0
54	3.98677266e+00	5.11789794e-01	1.56250000e-02		495		217		0
55	3.98676822e+00	4.98133425e-01	3.12500000e-02		504		221		0
56	3.98675540e+00	4.66916807e-01	1.25000000e-01		511		225		0
57	3.98671802e+00	3.69933759e-01	2.50000000e-01		517		229		0
58	3.98668176e+00	3.18916369e-01	5.00000000e-01		522		233		0
59	3.98664784e+00	1.84217901e-01	2.50000000e-01		528		237		0
60	3.98664208e+00	1.87159630e-01	1.25000000e-01		535		241		0
61	3.98663923e+00	1.56564156e-01	3.12500000e-02		544		245		0
62	3.98663831e+00	1.49746092e-01	7.81250000e-03		555		249		0
63	3.98663804e+00	1.48681461e-01	3.90625000e-03		567		253		0
64	3.98663793e+00	1.48163349e-01	3.90625000e-03		579		257		0
65	3.98663784e+00	1.47565595e-01	7.81250000e-03		590		261		0
