Iter	fval		||grad||	alpha		fcal		gcal		hcal
0	1.02496465e+05	1.93303496e+02	0.00000000e+00		1		1		0
1	6.93565416e+04	1.55342343e+02	1.00000000e+00		3		2		0
2	2.03474542e+04	7.44522693e+01	5.36282167e-01		5		3		0
3	7.73948171e+03	5.32322942e+01	1.75579566e+00		8		4		0
4	2.93176056e+03	2.24961633e+01	1.35786263e+00		11		5		0
5	1.98110154e+03	2.53655908e+01	1.72027606e+00		15		6		0
6	8.54422053e+02	1.44177728e+01	2.22557567e+00		17		7		0
7	2.56245992e+02	1.14989801e+01	1.72704193e+00		19		8		0
8	6.72446575e+00	1.20738618e+00	1.16218577e+00		22		9		0
9	1.42256516e+00	3.50709421e+00	1.35647312e+00		29		10		0
10	1.30423957e+00	2.67235672e+00	8.33735712e-02		32		11		0
11	1.09223216e+00	1.78697702e+00	7.75596986e-02		34		12		0
12	1.02413724e+00	4.58447973e-01	2.67603309e-01		37		13		0
13	9.08777036e-01	3.83873949e-01	4.71836068e-01		39		14		0
14	7.66365656e-01	4.61661902e-01	7.30599004e-01		41		15		0
15	7.49319754e-01	5.48121714e-01	3.78545686e+00		44		16		0
16	7.19225228e-01	5.37304442e-01	3.99218028e-01		46		17		0
17	6.67948656e-01	4.89815340e-01	4.38973067e-01		48		18		0
18	5.90694040e-01	2.99090179e-01	6.67996332e-01		50		19		0
19	5.19824923e-01	3.40156219e-01	1.57358399e+00		52		20		0
20	4.82736216e-01	4.27853281e-01	1.91254779e+00		55		21		0
21	4.80705180e-01	4.30007089e-01	1.67132971e-01		58		22		0
22	4.76883665e-01	4.24354694e-01	9.06223244e-02		60		23		0
23	4.69646711e-01	4.21388039e-01	1.37279725e-01		62		24		0
24	4.56212064e-01	4.22282268e-01	7.52924137e-02		64		25		0
25	4.32882534e-01	4.15501008e-01	1.58148474e-01		66		26		0
26	4.00538446e-01	4.11680504e-01	5.54303964e-01		68		27		0
27	3.44141973e-01	4.33769657e-01	7.79704336e-01		70		28		0
28	2.51189267e-01	5.11182451e-01	2.13771413e-01		72		29		0
29	1.50177803e-01	3.66817243e-01	1.89355226e-01		74		30		0
30	1.32292710e-01	2.43622883e-01	2.87650199e-01		78		31		0
31	1.13533716e-01	2.25495196e-01	2.88068973e+00		80		32		0
32	9.29972722e-02	4.18217923e-01	9.73913482e-01		82		33		0
33	5.61027952e-02	2.28470713e-01	9.36684617e-01		84		34		0
34	3.10994071e-02	1.52650454e-01	1.26169066e-01		87		35		0
35	1.40359369e-02	9.86107998e-02	1.40565252e+00		89		36		0
36	1.22593931e-02	1.41162434e-01	1.05052888e+00		93		37		0
37	1.06942720e-02	5.65374182e-02	6.88998080e-01		95		38		0
38	9.44272848e-03	5.99603952e-02	1.82737913e+00		97		39		0
39	7.33852776e-03	4.03013491e-02	1.82964315e+00		99		40		0
40	3.85824478e-03	3.31152520e-02	5.42468053e-01		101		41		0
41	4.25678272e-04	1.25165301e-02	1.08144209e+00		103		42		0
42	4.17984701e-04	1.30175362e-02	1.87004755e+00		111		43		0
43	4.03851311e-04	1.25439527e-02	2.60700299e-01		113		44		0
44	3.78739456e-04	1.18233222e-02	3.07199310e-01		115		45		0
45	3.36402922e-04	1.08391754e-02	4.56111291e-01		117		46		0
46	2.69775800e-04	9.75080509e-03	7.04527406e-01		119		47		0
47	1.73743988e-04	8.39871441e-03	1.06381032e+00		121		48		0
48	8.56971973e-05	5.97211189e-03	1.81657614e+00		123		49		0
49	4.06850094e-05	3.97468657e-03	4.62407783e+00		125		50		0
50	3.15535069e-05	3.43130860e-03	1.92664657e+00		127		51		0
51	1.82394762e-05	2.65329118e-03	5.55103402e-01		129		52		0
52	1.43905570e-05	2.41158517e-03	1.62949411e+00		132		53		0
53	1.38626066e-05	2.31237325e-03	2.90563042e+00		134		54		0
54	1.28949482e-05	2.23769358e-03	2.36362422e-01		136		55		0
55	1.11877025e-05	2.09402263e-03	3.17803271e-01		138		56		0
56	8.42698366e-06	1.82834584e-03	5.11479886e-01		140		57		0
57	4.89877493e-06	1.39679859e-03	1.04220059e+00		142		58		0
58	1.90093740e-06	8.59353581e-04	2.88592185e+00		144		59		0
59	1.16939106e-06	6.12781857e-04	3.16612799e+00		146		60		0
60	2.24661286e-07	2.39978467e-04	7.12847182e-01		148		61		0
61	1.34571084e-07	2.02374029e-04	1.28821186e+00		153		62		0
62	1.24174439e-07	1.76663565e-04	2.51843854e+00		157		63		0
63	1.08560268e-07	1.69667976e-04	1.07392645e+00		159		64		0
64	8.37890236e-08	1.56222986e-04	1.01703058e+00		161		65		0
65	4.58860044e-08	1.24125143e-04	8.25606125e-01		163		66		0
66	7.55344637e-09	5.26624976e-05	1.35681175e+00		165		67		0
67	5.49549393e-10	1.43796897e-05	2.18829807e+00		169		68		0
68	1.93313530e-10	8.52846983e-06	1.59311005e+00		174		69		0
69	1.37308969e-10	7.18768330e-06	1.84278814e+00		176		70		0
70	4.81425710e-11	4.25602407e-06	4.07872560e-01		178		71		0
71	3.49577150e-11	3.62669470e-06	1.85213218e+00		180		72		0
72	1.35608803e-11	2.25882933e-06	3.77165842e-01		182		73		0
73	4.52789049e-12	1.30523117e-06	1.57783527e+00		184		74		0
74	4.48242281e-12	1.29866127e-06	1.99496649e+00		186		75		0
75	4.39194865e-12	1.28548823e-06	1.01435503e-02		188		76		0
