Iter	fval		||grad||	alpha		CGiter		fcal		gcal		hcal
0	9.49890510e+00	1.20052924e+01	0.00000000e+00	0.00000000e+00		1		1		0
1	2.26289042e+00	3.56912872e+00	1.00000000e+00	5.00000000e-01		5		5		1
2	8.06628083e-01	1.10004450e+00	1.00000000e+00	5.00000000e-01		9		9		2
3	4.47415442e-01	4.65284131e-01	1.00000000e+00	5.00000000e-01		13		13		3
4	-1.76328932e-01	1.63450671e-01	1.00000000e+00	5.00000000e-01		17		17		4
5	-2.04074996e-01	3.80976033e-02	5.00000000e-01	4.04290331e-01		22		21		5
6	-2.05217629e-01	1.44729437e-02	1.00000000e+00	1.95186074e-01		26		25		6
7	-2.05489994e-01	7.38337795e-03	1.00000000e+00	1.20303548e-01		30		29		7
8	-2.05556285e-01	3.27732597e-03	1.00000000e+00	8.59265846e-02		34		33		8
9	-2.05569216e-01	1.57326803e-03	1.00000000e+00	5.72479342e-02		38		37		9
10	-2.05572056e-01	7.30781312e-04	1.00000000e+00	3.96644429e-02		42		41		10
11	-2.05572648e-01	3.45274185e-04	1.00000000e+00	2.70329671e-02		46		45		11
12	-2.05572775e-01	1.61921430e-04	1.00000000e+00	1.85815550e-02		50		49		12
13	-2.05572802e-01	7.62185139e-05	1.00000000e+00	1.27248352e-02		54		53		13
14	-2.05572807e-01	3.58173154e-05	1.00000000e+00	8.73032153e-03		58		57		14
