Iter	fval		||grad||	alpha		fcal		gcal		hcal
0	6285.60000000	5615.88153721	0.00000000		1		1		0
1	699.65030100	644.39574013	0.00097656		15		5		0
2	174.18310237	176.33848157	0.00195312		28		9		0
3	162.11391562	412.18975474	0.00781250		39		13		0
4	158.93151735	374.82066523	0.00781250		50		17		0
5	144.87393063	390.35622399	0.01562500		60		21		0
6	142.42753963	373.19956112	0.00048828		75		25		0
7	113.19765648	273.66480311	0.06250000		83		29		0
8	109.31113797	254.65986002	0.00097656		97		33		0
9	106.34406618	216.93404634	0.01562500		107		37		0
10	105.22294531	208.48265789	0.00781250		118		41		0
11	103.85223376	199.43681597	0.01562500		128		45		0
12	85.76490573	89.74356571	0.50000000		133		49		0
13	78.41659751	70.13903810	1.00000000		137		53		0
14	74.38803432	57.79454547	1.00000000		141		57		0
15	60.37712842	88.29098990	0.25000000		147		61		0
16	55.20162498	101.30176879	1.00000000		151		65		0
17	34.71819184	85.56058803	1.00000000		155		69		0
18	34.08057509	115.38352168	1.00000000		159		73		0
19	22.46440924	61.64511615	1.00000000		163		77		0
20	17.85860039	52.66847246	1.00000000		167		81		0
21	12.37076092	35.19954093	1.00000000		171		85		0
22	11.39657697	33.31327478	1.00000000		175		89		0
23	10.03953728	19.52760617	1.00000000		179		93		0
24	9.70495850	16.71704459	1.00000000		183		97		0
25	9.26361366	11.96961743	1.00000000		187		101		0
26	9.07553308	8.00266676	1.00000000		191		105		0
27	8.97826703	4.23594039	1.00000000		195		109		0
28	8.95928630	3.39994958	1.00000000		199		113		0
29	8.93097892	3.04643421	1.00000000		203		117		0
30	8.88831963	3.80260315	1.00000000		207		121		0
31	8.81580054	6.09346556	1.00000000		211		125		0
32	8.73834116	7.65811450	1.00000000		215		129		0
33	8.58276760	8.81558548	1.00000000		219		133		0
34	8.34790475	8.73614217	1.00000000		223		137		0
35	8.21112092	13.19583504	0.50000000		228		141		0
36	8.06929973	15.11684716	1.00000000		232		145		0
37	7.90356844	9.40526601	1.00000000		236		149		0
38	7.75390567	10.19010035	1.00000000		240		153		0
39	7.55869076	11.13038777	1.00000000		244		157		0
40	7.44839789	18.80196011	1.00000000		248		161		0
41	7.11640560	10.02892921	1.00000000		252		165		0
42	6.87752896	5.25426933	1.00000000		256		169		0
43	6.70203005	15.76699444	1.00000000		260		173		0
44	6.47580256	5.36569285	1.00000000		264		177		0
45	6.36937586	7.04695180	1.00000000		268		181		0
46	6.25659193	13.84184538	1.00000000		272		185		0
47	6.10137803	10.45224094	1.00000000		276		189		0
48	5.80372874	9.30286953	1.00000000		280		193		0
49	5.37682180	13.85377610	0.50000000		285		197		0
50	4.86676672	5.10041495	1.00000000		289		201		0
51	4.77338396	12.91606398	1.00000000		293		205		0
52	4.52842040	7.86555127	1.00000000		297		209		0
53	4.34813944	9.85131440	1.00000000		301		213		0
54	4.07732671	18.95879989	0.25000000		307		217		0
55	3.67948608	6.97167052	1.00000000		311		221		0
56	3.31906773	6.13387788	1.00000000		315		225		0
57	3.13712600	9.68892404	0.50000000		320		229		0
58	2.85319176	9.69778516	1.00000000		324		233		0
59	2.59352665	17.00346383	1.00000000		328		237		0
60	2.30422678	17.22374002	1.00000000		332		241		0
61	1.99020372	17.12211779	1.00000000		336		245		0
62	1.83287975	14.51059947	1.00000000		340		249		0
63	1.58119474	9.59659588	1.00000000		344		253		0
64	1.41927243	11.86749977	1.00000000		348		257		0
65	1.17592547	7.76481298	1.00000000		352		261		0
66	0.94793909	7.00677719	1.00000000		356		265		0
67	0.80728495	9.54512437	1.00000000		360		269		0
68	0.50915910	6.00949273	1.00000000		364		273		0
69	0.37809624	7.57925482	1.00000000		368		277		0
70	0.28900861	8.23611142	1.00000000		372		281		0
71	0.22713292	9.47524453	1.00000000		376		285		0
72	0.17181091	7.99151178	1.00000000		380		289		0
73	0.11881079	1.55091769	1.00000000		384		293		0
74	0.10874214	6.37065694	1.00000000		388		297		0
75	0.07199977	2.49441380	1.00000000		392		301		0
76	0.04948872	1.56496636	1.00000000		396		305		0
77	0.03803888	7.15006396	1.00000000		400		309		0
78	0.01931909	1.90102149	1.00000000		404		313		0
79	0.01075173	0.81987041	1.00000000		408		317		0
80	0.00824217	3.20234067	1.00000000		412		321		0
81	0.00350444	0.73489367	1.00000000		416		325		0
82	0.00177337	0.43319601	1.00000000		420		329		0
83	0.00021061	0.67944390	1.00000000		424		333		0
84	0.00001345	0.11253239	1.00000000		428		337		0
85	0.00000134	0.03398193	1.00000000		432		341		0
86	0.00000003	0.00806886	1.00000000		436		345		0
87	0.00000000	0.00269596	1.00000000		440		349		0
88	0.00000000	0.00016916	1.00000000		444		353		0
89	0.00000000	0.00008757	1.00000000		448		357		0
90	0.00000000	0.00000199	1.00000000		452		361		0
91	0.00000000	0.00000080	1.00000000		456		365		0
