Iter	fval		||grad||	alpha		delta		fcal		gcal		hcal
0	1.91961777e+05	2.89961957e+05	0.00000000e+00	0.00000000e+00		1		1		0
1	1.10715614e+05	1.65721741e+05	1.00000000e+00	0.00000000e+00		3		2		1
2	5.55800606e+02	3.12552700e+03	1.12147119e+01	0.00000000e+00		5		3		2
3	5.03010837e+01	5.15720276e+02	3.11507127e+00	0.00000000e+00		14		4		3
4	2.18126132e-01	8.71654516e+00	1.63833951e+00	0.00000000e+00		19		5		4
5	8.69681750e-02	4.37418289e+00	1.82936788e+00	0.00000000e+00		28		6		5
6	5.98581843e-03	5.88810544e-01	1.52688144e+00	0.00000000e+00		30		7		6
7	1.42921679e-03	2.01738478e-01	1.69639145e+00	0.00000000e+00		35		8		7
8	2.05803136e-04	4.78100884e-02	1.59635430e+00	0.00000000e+00		38		9		8
9	1.92411976e-05	8.78147806e-03	1.48678993e+00	0.00000000e+00		42		10		9
10	4.74259667e-07	9.93540072e-04	1.21206956e+00	0.00000000e+00		47		11		10
11	2.55766319e-08	2.26426004e-04	1.23659460e+00	0.00000000e+00		54		12		11
12	2.37243069e-10	2.17829311e-05	1.09641839e+00	0.00000000e+00		60		13		12
13	1.06138401e-10	1.45697905e-05	1.66887047e+00	0.00000000e+00		68		14		13
14	5.87260518e-12	3.42712948e-06	1.23522369e+00	0.00000000e+00		70		15		14
15	2.64348593e-14	2.29934162e-07	1.06709238e+00	0.00000000e+00		76		16		15
16	1.40009812e-14	1.67337869e-07	1.72776428e+00	0.00000000e+00		85		17		16
17	1.75402868e-16	1.87298088e-08	8.88071906e-01	0.00000000e+00		87		18		17
