Iter	fval		||grad||	alpha
0	31.05626974	40.76948089	0.00000000
1	14.60549762	27.89805255	0.06250000
2	6.88175782	19.09536164	0.06250000
3	3.24347936	13.07727359	0.06250000
4	1.51826692	8.96574787	0.06250000
5	0.68933325	6.16072292	0.06250000
6	0.28073551	4.25249744	0.06250000
7	0.06965875	2.96175383	0.06250000
8	-0.04823908	2.09830694	0.06250000
9	-0.12184776	1.53227031	0.06250000
10	-0.17409961	1.17327715	0.06250000
11	-0.21577404	0.95562438	0.06250000
12	-0.24635984	1.63929146	0.12500000
13	-0.29839147	1.22621349	0.06250000
14	-0.33800928	0.97112699	0.06250000
15	-0.35374884	1.77146404	0.12500000
16	-0.40758160	1.30029133	0.06250000
17	-0.44657847	1.00420640	0.06250000
18	-0.44751778	1.92773039	0.12500000
19	-0.50505018	1.39394632	0.06250000
20	-0.54465825	1.05329400	0.06250000
21	-0.57564051	0.84595556	0.06250000
22	-0.59307280	1.50648419	0.12500000
23	-0.63444025	1.11748075	0.06250000
24	-0.66541841	0.87644625	0.06250000
25	-0.67314835	1.63790719	0.12500000
26	-0.71743089	1.19640173	0.06250000
27	-0.74910752	0.91834996	0.06250000
28	-0.77473865	0.75227636	0.06250000
29	-0.79464912	1.29014102	0.12500000
30	-0.82772245	0.97158432	0.06250000
31	-0.85348318	0.77774770	0.06250000
32	-0.86675767	1.39915521	0.12500000
33	-0.90196797	1.03635042	0.06250000
34	-0.92828558	0.81170474	0.06250000
35	-0.93414956	1.52421692	0.12500000
36	-0.97232162	1.11308357	0.06250000
37	-0.99964286	0.85445199	0.06250000
38	-1.02179824	0.70040319	0.06250000
39	-1.03908880	1.20242018	0.12500000
40	-1.06790544	0.90644429	0.06250000
41	-1.09043436	0.72684435	0.06250000
42	-1.10243846	1.30517840	0.12500000
43	-1.13331245	0.96826074	0.06250000
44	-1.15651187	0.76023008	0.06250000
45	-1.16242502	1.42234951	0.12500000
46	-1.19601503	1.04059096	0.06250000
47	-1.22022024	0.80111013	0.06250000
48	-1.23997070	0.65907122	0.06250000
49	-1.25609097	1.12423104	0.12500000
50	-1.28169126	0.85010631	0.06250000
51	-1.30185597	0.68445253	0.06250000
52	-1.31355288	1.22008671	0.12500000
53	-1.34100890	0.90790519	0.06250000
54	-1.36182069	0.71591484	0.06250000
55	-1.36835134	1.32918176	0.12500000
56	-1.39821507	0.97525786	0.06250000
57	-1.41994682	0.75407168	0.06250000
58	-1.42037399	1.45266986	0.12500000
59	-1.45331229	1.05298572	0.06250000
60	-1.47628855	0.79958095	0.06250000
61	-1.49455570	0.64721112	0.06250000
62	-1.50626384	1.14199056	0.12500000
63	-1.53087453	0.85314364	0.06250000
64	-1.54972549	0.67634582	0.06250000
65	-1.55699153	1.24326781	0.12500000
66	-1.58370830	0.91550740	0.06250000
67	-1.60337306	0.71157645	0.06250000
68	-1.60537152	1.35792165	0.12500000
69	-1.63476750	0.98747455	0.06250000
70	-1.65552256	0.75355273	0.06250000
71	-1.67219394	0.61368487	0.06250000
72	-1.68400171	1.06991350	0.12500000
73	-1.70618151	0.80295906	0.06250000
74	-1.72336529	0.64042972	0.06250000
75	-1.73132896	1.16377262	0.12500000
76	-1.75533974	0.86051849	0.06250000
77	-1.77323269	0.67276781	0.06250000
78	-1.77663094	1.27009577	0.12500000
79	-1.80296767	0.92700040	0.06250000
80	-1.82180753	0.71132598	0.06250000
81	-1.83710431	0.58315370	0.06250000
82	-1.84901361	1.00323141	0.12500000
83	-1.86908887	0.75676216	0.06250000
84	-1.88482914	0.60757496	0.06250000
85	-1.89340029	1.09010862	0.12500000
86	-1.91506206	0.80976852	0.06250000
87	-1.93141529	0.63714276	0.06250000
88	-1.93602015	1.18861442	0.12500000
89	-1.95969684	0.87107815	0.06250000
90	-1.97686829	0.67245655	0.06250000
91	-1.99096480	0.55518634	0.06250000
92	-2.00294470	0.94147479	0.12500000
93	-2.02118388	0.71414509	0.06250000
94	-2.03566089	0.57740006	0.06250000
95	-2.04473566	1.02180501	0.12500000
96	-2.06434660	0.76286859	0.06250000
97	-2.07935054	0.60435290	0.06250000
98	-2.08497409	1.11299209	0.12500000
99	-2.10632794	0.81932411	0.06250000
100	-2.12203645	0.63661590	0.06250000
101	-2.12353350	1.21605105	0.12500000
102	-2.14708408	0.88425402	0.06250000
103	-2.16371324	0.67478849	0.06250000
104	-2.17707681	0.54962323	0.06250000
105	-2.18655287	0.95845688	0.12500000
106	-2.20436613	0.71949960	0.06250000
107	-2.21818079	0.57412717	0.06250000
108	-2.22465020	1.04280036	0.12500000
109	-2.24396935	0.77141181	0.06250000
110	-2.25838896	0.60353690	0.06250000
111	-2.26126542	1.13823525	0.12500000
112	-2.28248399	0.83122844	0.06250000
113	-2.29769584	0.63842320	0.06250000
114	-2.31007281	0.52401698	0.06250000
115	-2.31985546	0.89970320	0.12500000
116	-2.33608799	0.67938499	0.06250000
117	-2.34884963	0.54623906	0.06250000
118	-2.35601025	0.97765196	0.12500000
119	-2.37354253	0.72705227	0.06250000
120	-2.38682224	0.57298996	0.06250000
121	-2.39085196	1.06596583	0.12500000
122	-2.41002533	0.78209190	0.06250000
123	-2.42398553	0.60481275	0.06250000
124	-2.42425636	1.16562532	0.12500000
125	-2.44548875	0.84521595	0.06250000
126	-2.46032757	0.64227770	0.06250000
127	-2.47215328	0.52049113	0.06250000
128	-2.47986881	0.91719235	0.12500000
