Iter	fval		||grad||	alpha
0	90212.46945004	1094.94204144	0.00000000
1	68974.99567175	1082.19405739	0.25000000
2	2594.92658447	184.94796048	0.12500000
3	542.68307703	58.88891960	0.12500000
4	180.43438653	53.89000063	0.25000000
5	180.28344045	69.84596842	0.25000000
6	-70.93558697	19.27238865	0.12500000
7	-85.65624706	23.45007000	0.25000000
8	-115.74183115	7.97948450	0.12500000
9	-121.91776021	8.54479297	0.25000000
10	-121.97843129	11.40110782	0.25000000
11	-128.68942299	3.47361640	0.12500000
12	-129.39333964	4.16406165	0.25000000
13	-130.38970351	1.62902984	0.12500000
14	-130.40181058	3.67591085	0.50000000
15	-131.06523499	0.99586495	0.12500000
16	-131.06901762	1.33872707	0.25000000
17	-131.16229535	0.43238999	0.12500000
18	-131.17566812	0.51191538	0.25000000
19	-131.19132880	0.21855495	0.12500000
20	-131.19469583	0.45521356	0.50000000
21	-131.20500738	0.13188748	0.12500000
22	-131.20548609	0.17094653	0.25000000
23	-131.20707403	0.06173678	0.12500000
24	-131.20746550	0.06845573	0.25000000
25	-131.20751668	0.09143905	0.25000000
26	-131.20795711	0.03096837	0.12500000
27	-131.20803666	0.03601763	0.25000000
28	-131.20811667	0.01630984	0.12500000
29	-131.20814591	0.03206399	0.50000000
30	-131.20819763	0.00972846	0.12500000
31	-131.20820167	0.01230560	0.25000000
32	-131.20821016	0.00476512	0.12500000
33	-131.20821287	0.00509044	0.25000000
34	-131.20821353	0.00664626	0.25000000
35	-131.20821592	0.00240722	0.12500000
36	-131.20821651	0.00269190	0.25000000
37	-131.20821658	0.00360982	0.25000000
38	-131.20821727	0.00123021	0.12500000
39	-131.20821739	0.00143646	0.25000000
40	-131.20821752	0.00065456	0.12500000
41	-131.20821757	0.00128856	0.50000000
42	-131.20821765	0.00039538	0.12500000
43	-131.20821766	0.00049888	0.25000000
44	-131.20821767	0.00019604	0.12500000
45	-131.20821768	0.00020853	0.25000000
46	-131.20821768	0.00027134	0.25000000
47	-131.20821768	0.00009984	0.12500000
48	-131.20821769	0.00011094	0.25000000
49	-131.20821769	0.00014821	0.25000000
50	-131.20821769	0.00005133	0.12500000
51	-131.20821769	0.00005948	0.25000000
52	-131.20821769	0.00002764	0.12500000
53	-131.20821769	0.00005327	0.50000000
