Iter	fval		||grad||	alpha		CGiter		fcal		gcal		hcal
0	9.49890510e+00	1.20052924e+01	0.00000000e+00	0.00000000e+00		1		1		0
1	8.06829136e+00	1.12655533e+01	6.25000000e-02	1.00000000e-02		9		5		1
2	1.42928212e+00	3.33801160e+00	1.00000000e+00	1.00000000e-02		13		9		2
3	1.17728544e-01	9.89216122e-01	1.00000000e+00	1.00000000e-02		17		13		3
4	-1.41730895e-01	2.93170400e-01	1.00000000e+00	1.00000000e-02		21		17		4
5	-1.92957431e-01	8.69541000e-02	1.00000000e+00	1.00000000e-02		25		21		5
6	-2.03086952e-01	2.57223601e-02	1.00000000e+00	1.00000000e-02		29		25		6
7	-2.05081751e-01	7.63027805e-03	1.00000000e+00	1.00000000e-02		33		29		7
8	-2.05475805e-01	2.26727128e-03	1.00000000e+00	1.00000000e-02		37		33		8
9	-2.05553647e-01	6.76618011e-04	1.00000000e+00	1.00000000e-02		41		37		9
10	-2.05569024e-01	2.04025779e-04	1.00000000e+00	1.00000000e-02		45		41		10
11	-2.05572061e-01	6.30260709e-05	1.00000000e+00	1.00000000e-02		49		45		11
12	-2.05572661e-01	2.04677846e-05	1.00000000e+00	1.00000000e-02		53		49		12
13	-2.05572780e-01	7.23225038e-06	1.00000000e+00	1.00000000e-02		57		53		13
14	-2.05572803e-01	2.83266482e-06	1.00000000e+00	1.00000000e-02		61		57		14
15	-2.05572808e-01	1.20966366e-06	1.00000000e+00	1.00000000e-02		65		61		15
